Metabolites (see Note below for Bold metabolites),4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
GLYCEROL 3-PHOSPHATE,50875050.49,76653155.79,78693068.74,83896904.98,48476776.31,78240476.57,36263656.27,16005194.78,39546514.32,63620244.16,21397153.89,33395181.31,100874540.8,134084223.7,44840953.06,14032393.14,27003046.86,90667054.61,106219737.9,99143141.08,92087599.74,108618458.1,96232511.87,45250581.17,43226554.17,78056249.49,87645481.84
GLYCINE,50700730.55,28435463.9,27884384.92,46794113.43,27107378.07,66531839.17,23242538.38,74879616.78,41850414.52,36771221.75,0,94585838.54,41166235.18,74182973.78,68563993.52,34165335.64,33859971.93,59109896.67,74325079.04,105555997.9,89655118.19,64030054.9,76766990.36,97029373.66,67588952.72,53819019.21,38866709.32
Glycyl-L-tyrosine,0,0,0,779166.3148,0,2582864.081,0,0,12061346.43,1148340.609,0,0,0,0,690447.9998,0,32092124.79,5844900.886,0,62414170.23,0,0,0,11401096.09,0,0,0
Glycyl-L-valine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482690.0984,0,0,2476697.361,0,0,0,0,0,0,0
Gly-Gly,0,0,867974.6946,1356933.295,0,5534544.503,0,10063342.5,2472652.58,366336.2519,0,927421.5679,605974.223,0,0,0,2163810.811,556167.7758,504972.5144,3889946.363,0,0,0,974975.596,0,0,0
GUANINE,137455260.6,16330080.44,13372859.53,126904559,19382428.34,23792513.55,43317857.83,17350241.99,5856734.56,12985574.17,48964894.88,58431591.12,24687417.69,31114417.05,11683015.05,10377109.97,14298464.91,75502559.7,33792286.19,20365792.41,52543483.58,130093295.1,41246433.43,4790945.153,33869845.95,15652175.28,10131134.36
GUANOSINE,177146918.4,136034154.2,120738080.4,160910317.4,99778629.72,171982763.5,83786492.54,126225567.1,109225636.3,81948456.48,43337545.99,110999644.8,113663055.4,54589139.54,70630131.65,50703268.47,106031198.1,71908015.91,86609995.77,104391838.4,55252679.05,89824059.28,96516071.39,173704180.1,115326316.1,76461609.18,95784802.57
GUANOSINE MONOPHOSPHATE,639085.1104,0,2688073.393,1674470.36,807039.5778,3141899.221,1170624.007,0,0,0,7147634.668,16005267.26,4480469.843,3334513.804,3537636.492,0,2791508.318,3129931.829,10933298.33,7006259.478,18735877.15,6606995.292,21270344.71,0,5204947.969,11596923.48,10674213.08
Gulonic acid gamma-lactone,3106535.002,11110848.11,5598415.934,5490905.631,1079740.776,3742348.517,5528916.949,1600813.763,6018766.191,6193777.297,799403.6535,5471826.354,0,2176272.787,838790.7207,0,0,0,2871473.119,461469.6989,2198957.181,524628.1496,631846.7915,0,2276569.21,2243769.744,0
Heptanoic acid,0,504765.4447,432790.2772,356911.5116,0,0,206559.3715,291222.7988,0,0,0,845609.2794,714815.7812,0,737379.1848,1206745.404,485341.3088,0,0,471367.6408,0,543322.6893,0,799854.9843,0,0,720787.1412
HEXANOATE,4830215.84,4462023.879,4716753.368,6042254.164,3747357.77,3535917.446,2632797.426,5047263.736,1556366.908,3028652.551,6655162.457,5918430.349,16589900.79,5565237.736,4682321.158,1898900.158,8763940.923,3942336.72,6548696.026,3319685.996,6883435.148,4846773.767,6003279.286,12566469.01,6250498.302,3399857.671,4084506.813
HIPPURATE,37325859.75,34953147.33,44397619.27,67397134.99,68899966.35,43111338.06,27390336.14,29600207.77,51255768.25,46893484.73,26812240.59,55939459.36,58210645.58,30297462.52,47669818.09,29757947.43,36990820.75,44484863.64,67985181.48,10954109.99,34370539.06,34410374.73,48432579.45,21803635.42,14325903.59,27146370.42,26058554.4
HISTIDINE,6619439.969,9932713.041,5870453.446,9390779.359,10314100.53,11596948.84,3363226.89,14248622.13,9707954.356,8096669.03,0,1919982.706,3569542.164,4029843.988,2375514.608,0,0,5801277.757,2889581.911,8974270.417,9326778.23,7955896.192,8751477.168,5581139.415,2602519.613,3008582.364,4534349.472
